Paste volume per aperture,Stencil thickness,Paste viscosity,Ambient RH,Ambient temperature,mech causes,root causes,board_number,hour_of_day,stencil_batch,Defect
0.04086394270886572,102.44721814215487,195.0301453993111,45.068970749123245,20.82855794072233,,,0,6.0,0,No Defect
0.03959276192231294,103.41702978247585,235.625979648363,37.25390594769202,20.615740899168483,,,1,6.003125,0,No Defect
0.039193970346048004,100.34849311146858,199.37985560502426,38.752159269926814,22.4031662648268,,,2,6.00625,0,No Defect
0.03902200449045213,99.46155913113653,191.48859074893187,41.37076144689693,22.12050950623154,,,3,6.009375,0,No Defect
0.042549225867617196,104.01365285835297,177.1756552073596,41.92899296993272,22.866229504257735,,,4,6.0125,0,No Defect
0.04019292939822106,100.44972441537125,180.5855282045154,43.57740458430002,22.15660655844454,,,5,6.015625,0,No Defect
0.038953442261790906,103.12933398730173,240.45108112704145,32.798469669521765,21.623669394140347,,,6,6.01875,0,No Defect
0.037876567511387925,99.90701172189745,207.6403937308831,29.636322893873476,24.552539829907523,,Ambient RH low,7,6.021875,0,No Defect
0.04128442649290409,103.26365119915972,192.59911595139098,40.28669990960367,22.392560283911006,,,8,6.025,0,No Defect
0.03874796368979693,99.90229879340689,207.86682088801365,43.369569258468715,20.535931336934755,,,9,6.028125,0,No Defect
0.0405636843257264,101.81494579180885,184.78315394836486,40.304526235012325,22.86168827628384,,,10,6.03125,0,No Defect
0.04161979010250559,102.27695281299104,171.0709010709303,43.41519025535144,22.805259806340057,,,11,6.034375,0,No Defect
0.039166564740398355,100.67662378174808,196.20542058567722,34.80344633122939,23.76276793212503,,,12,6.0375,0,No Defect
0.04235892953130552,104.01511150499076,187.09422841021527,46.2555828492481,21.002082313330142,,,13,6.040625,0,No Defect
0.04062858103901873,104.38571879854194,222.1196990347951,38.51155165057104,21.099015154451994,,,14,6.04375,0,No Defect
0.041429547903454635,103.29166865180854,188.88650942638915,40.57909957310076,22.54512860439896,,,15,6.046875,0,No Defect
0.03961792124365803,101.83219224039028,218.29125167007578,42.48718804957228,20.173064970574522,,,16,6.05,0,No Defect
0.03912728611254796,102.06937672890493,224.74598462053814,37.04484768643674,21.363270884577528,,,17,6.053125,0,No Defect
0.04016884850259521,103.1790351328939,211.4561745533231,35.21014670904535,22.723186994124113,,,18,6.05625,0,No Defect
0.03745448552031464,99.58696914945848,226.06162550445907,37.198515822187076,21.225969733303618,,,19,6.059375,0,No Defect
0.03753822349227751,98.73421050963492,209.0805433942844,36.35410474992993,22.51795939300121,,,20,6.0625,0,No Defect
0.040702771985939315,104.90725843622224,228.98880462762023,36.78481411889298,21.19538712548464,,,21,6.065625,0,No Defect
0.03666265116186141,98.37135678463527,225.12409875584,39.45513812889794,20.616979379716007,,,22,6.06875,0,No Defect
0.04052448601717429,102.22003778486068,188.21817941215232,38.51631186326511,23.189967067039273,,,23,6.071875,0,No Defect
0.0413758542594059,101.92852867581412,182.235879459048,46.41229414404343,21.26634167186555,,,24,6.075,0,No Defect
0.04380989379010033,104.25474237973148,150.27003248330178,45.19358054385032,23.600000313349607,,,25,6.078125,0,No Defect
0.03730290679850228,99.13145795137298,215.0380634112691,34.190905931943,22.78769094666536,,,26,6.08125,0,No Defect
0.042695825195068995,103.40962263345818,163.84602323618066,45.00345315102182,22.815122567562565,,,27,6.084375,0,No Defect
0.040395624628106516,103.83750601791837,210.12112357559704,32.48289793308949,23.616054348265234,,,28,6.0875,0,No Defect
0.04135983677050812,101.48000788579596,159.79359986877824,41.33093419776579,24.12853532515961,,,29,6.090625,0,No Defect
0.0404356861393366,102.62173084083547,198.61632019079053,37.83019800328001,22.763949212477,,,30,6.09375,0,No Defect
0.0387575173861458,102.92609723468988,245.17462479211295,33.85185933241119,21.060962505283477,,,31,6.096875,0,No Defect
0.03830472089962994,101.06465160287667,233.81925167671355,38.60623345001656,20.366632921565728,,,32,6.1,0,No Defect
0.04071795633368546,103.52162535001929,220.751262268802,44.104496264535086,19.58261040828592,,Ambient temperature low,33,6.103125,0,No Defect
0.0384528536156117,99.11875845495555,196.84647727698237,40.53852703005889,22.071634802292962,,,34,6.10625,0,No Defect
0.04143873278538204,103.18421223860551,198.3204155889783,45.62287570501492,20.523863686313394,,,35,6.109375,0,No Defect
0.041088233020943755,101.69718205574135,170.07466839446445,40.759610874706006,23.672711643716006,,,36,6.1125,0,No Defect
0.04124187224635703,103.58608867810035,198.5018184050817,38.948021442023844,22.463735741649895,,,37,6.115625,0,No Defect
0.03922336954785924,102.06741755953377,222.27356107712652,36.10894090798018,21.820682453784762,,,38,6.11875,0,No Defect
0.04067018855572743,101.24144850816909,180.31540467019968,43.53950423068328,22.235168408910123,,,39,6.121875,0,No Defect
0.04062230516167761,103.07801416943425,211.85385434071787,43.7624238159163,20.234439818618963,,,40,6.125,0,No Defect
