Paste volume per aperture,Stencil thickness,Paste viscosity,Ambient RH,Ambient temperature,mech causes,root causes,board_number,hour_of_day,stencil_batch,Defect
0.04066235607679706,102.28781278971118,196.18977813947183,43.88621090766116,21.101894421220454,,,0,6.0,0,No Defect
0.03968778414043992,103.03110171395727,227.31325106374496,37.89466122656388,20.939916147958957,,,1,6.005,0,No Defect
0.03938204393197014,100.67832359951836,199.52455596385192,39.04332210694389,22.31145825072442,,,2,6.01,0,No Defect
0.039250203442679966,99.99810754793046,193.47458624084777,41.050917109287646,22.095938585564824,,,3,6.015,0,No Defect
0.04195440649850652,103.48781273879639,182.50133565897568,41.478894610281756,22.668842291320185,,,4,6.02,0,No Defect
0.04014791253863615,100.75523426584374,185.11557162346182,42.74267684796335,22.125984261137095,,,5,6.025,0,No Defect
0.03919763906737302,102.80936827099045,231.01249553073177,34.47882674663335,21.71858651461333,,,6,6.03,0,No Defect
0.03837203509206407,100.33868786751383,205.85763519367703,32.054514218636335,23.965242442808155,,,7,6.035,0,No Defect
0.040984726977893134,102.91187813341492,194.32598889606643,40.21980326402948,22.310447896473576,,,8,6.04,0,No Defect
0.03904010549551098,100.33460795567106,206.03122934747714,42.58333643149268,20.88822331770031,,,9,6.045,0,No Defect
0.0404321579830569,101.80073732111258,188.33375136041306,40.23347011350945,22.67249575690937,,,10,6.05,0,No Defect
0.04124183907858762,102.1547093706856,177.82102415437987,42.618312529102774,22.6304272176114,,,11,6.055,0,No Defect
0.03936103296763874,100.92755711339932,197.09082244901919,36.0159755206092,23.36571123380504,,,12,6.06,0,No Defect
0.04180851264066756,103.48683103455204,190.10557511449838,44.79594685109021,21.250381208066557,,,13,6.065,0,No Defect
0.04048191212991436,103.77072995960795,216.95843592667626,38.8588562654378,21.325893160653713,,,14,6.07,0,No Defect
0.04109598672598189,102.93172484711233,191.47965722689835,40.44397633937725,22.43577806920409,,,15,6.075,0,No Defect
0.03970707295347116,101.81255959835833,214.0232929470581,41.90684417133875,20.618395032865696,,,16,6.08,0,No Defect
0.039330919352953436,101.99416770621957,218.97192154241256,37.73438322626817,21.532086466000507,,,17,6.085,0,No Defect
0.04012945051865632,102.84467248261112,208.78306715754772,36.32777914360143,22.57589019532455,,,18,6.09,0,No Defect
0.03804843889890789,100.09052189531063,219.98057955341864,37.852195463676765,21.429226150437525,,,19,6.095,0,No Defect
0.038112638010746096,99.43650693811256,206.96174993561803,37.20481364161295,22.42095521781343,,,20,6.1,0,No Defect
0.04053879185588681,104.1689436818295,222.22475021450884,37.53502415781796,21.40818794431712,,,21,6.105,0,No Defect
0.037441365890760414,99.15785241561282,219.261809046144,39.582272565488424,20.965947937609965,,,22,6.11,0,No Defect
0.04040210594650029,102.10827451578564,190.9672708826501,38.86250576183658,22.939778893176985,,,23,6.115,0,No Defect
0.041054821598877855,101.88455086551662,186.38084091860347,44.91609217709996,21.466207612518872,,,24,6.12,0,No Defect
0.042920918572410253,103.66774803851992,161.87369157053138,43.98174508361858,23.256555217104026,,,25,6.125,0,No Defect
0.03793222854551842,99.73966331011175,211.52918194863963,35.546361214489636,22.63499513601307,,,26,6.13,0,No Defect
0.042066799316219566,103.01935623304372,172.2819511477385,43.83598074911673,22.657237596099016,,,27,6.135,0,No Defect
0.04030331221488166,103.34716682779653,207.7595280746244,34.23688841536861,23.272497959509348,,,28,6.14,0,No Defect
0.041042541524056224,101.53951825983602,169.17509323272998,41.020382884953776,23.666613817580203,,,29,6.145,0,No Defect
0.04033402604015806,102.41460585869964,198.93917881293942,38.33648513584801,22.621646014659824,,,30,6.15,0,No Defect
0.039047429996045116,102.64772009398803,234.6338790072866,35.28642548818191,21.3172388604007,,,31,6.155,0,No Defect
0.03870028602304962,101.22037844293123,225.92809295214707,38.931445645012694,20.7861366020254,,,32,6.16,0,No Defect
0.04055043318915885,103.10382498240725,215.9093010727482,43.1467804694769,20.186270862301946,,,33,6.165,0,No Defect
0.03881385443863564,99.72806036285839,197.5822992456865,40.412870723045145,22.095742179575815,,,34,6.17,0,No Defect
0.0411030284687929,102.84467493032335,198.7123186182167,44.310871373844776,20.910338030696273,,,35,6.175,0,No Defect
0.040834311982723547,101.70438512346082,177.0572457690894,40.5823683372746,23.325676259669258,,,36,6.18,0,No Defect
0.04095210205554039,103.15231353393605,198.85139411056264,39.193483105551614,22.40001728139659,,,37,6.185,0,No Defect
0.039404583320025416,101.98776567636835,217.076396825797,37.01685469611813,21.90823338911017,,,38,6.19,0,No Defect
0.040513811226057704,101.35428940365543,184.90847691381975,42.71361991019051,22.227230661631395,,,39,6.195,0,No Defect
0.040477100623952836,102.76208974395871,209.08795499455036,42.88452492553583,20.694564524595307,,,40,6.2,0,No Defect
0.038749433430888824,100.9882969631753,218.83439054279344,39.249155240058855,21.147415523816054,,,41,6.205,0,No Defect
0.04076126842098426,103.6192718588544,214.09222834430705,41.40969118012373,20.825783013437103,,,42,6.21,0,No Defect
0.0410120667435145,101.95945519236771,180.79619266425203,41.65630817280685,22.80236604601602,,,43,6.215,0,No Defect
0.04308654013188928,102.93705936913715,154.70476287115054,47.21517319572264,22.801014420982348,,,44,6.22,0,No Defect
0.04145208877351398,103.23491223725321,184.7994566651973,38.35690628151354,23.528495520399268,,,45,6.225,0,No Defect
0.0390260741034357,100.96108001537968,210.49826276963435,38.00327032184333,22.038366102248776,,,46,6.23,0,No Defect
0.040845315387299,100.53570796735421,167.14627555695233,44.7428949659624,22.746976464813752,,,47,6.235,0,No Defect
0.03894319313450946,100.54483918372877,208.82419790329914,40.99939006327646,21.267797521162002,,,48,6.24,0,No Defect
0.03955395084896974,100.79394475239863,193.86822813177426,40.53570141804394,22.32605345038943,,,49,6.245,0,No Defect
0.03831864233336868,100.95173326189153,235.13368821672955,42.15533673828523,19.31612801130391,,Ambient temperature low,50,6.25,0,No Defect
0.039354285802386035,102.33524246069994,218.6420435964107,35.56811507075249,22.262045946394853,,,51,6.255,0,No Defect
0.038763961069166034,100.41691839638808,193.2124085351443,30.34100808256637,25.34777027384218,,,52,6.26,0,No Defect
0.03833611189033123,101.68116857126907,227.85612070947403,31.248822688620365,22.955832787294664,,,53,6.265,0,No Defect
0.04192190239708477,102.19451872254072,171.58606806918485,47.646731697990155,21.650890705124144,,,54,6.27,0,No Defect
0.04061620358999593,102.52420136180567,195.19381609805026,38.976019613936685,22.72564672936774,,,55,6.275,0,No Defect
0.04015137258117816,102.52189053144865,215.29594008848176,41.39769356540714,20.786843107615734,,,56,6.28,0,No Defect
0.037396939047102444,98.95309693243976,220.40260343149703,39.01068354704455,21.14800601290943,,,57,6.285,0,No Defect
0.039722474110300415,100.93533822535404,192.65332474190828,40.073207085803155,22.55974107528809,,,58,6.29,0,No Defect
0.03907602213806559,101.6815549059478,220.58331675733845,38.65323250238053,21.258423864751094,,,59,6.295,0,No Defect
0.038894555591400155,100.03851168214916,204.32208259504648,42.14536543573253,21.237752403895477,,,60,6.3,0,No Defect
0.04015645317299327,103.13786779480118,213.27433748011597,36.801557460867556,22.261027686546747,,,61,6.305,0,No Defect
0.03970972748231963,102.51131643414182,220.93378736185687,40.162285313569946,20.808600069548387,,,62,6.31,0,No Defect
0.04002800810497789,102.41140655292185,207.53049169494403,38.272919310885484,22.187954008486148,,,63,6.315,0,No Defect
0.040129341727929924,102.42485468249305,203.19111130181824,38.99385708426861,22.24366169415933,,,64,6.32,0,No Defect
